,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,commit_hash,project_name
37719,37719,37719,37719,37719,37719,37719,Public Static Final Method,Mini.ASCII_CharStream.readChar(),examples/Mini/ASCII_CharStream.java,,,,,,,,,,,,,,,,,,,,,,,,,14.0,17.0,3.0,14.0,2.0,8.0,0.0,5.0,3.0,6.0,9.0,2.0,7.0,4.0,4.0,4.0,1.0,,,,,,1.0,,0,0,4,4,4,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37720,37720,37720,37720,37720,37720,37720,Public Class,Mini.ASTExpr,examples/Mini/ASTExpr.java,2.0,1.0,3.0,1.0,9.0,0.0,7.0,1.0,4.0,22.0,7.0,,3.0,0.0,,,24.0,8.0,27.0,53.0,5.0,2.0,0.0,20.0,,295.0,38.0,206.0,47.0,142.0,67.0,,,150.0,198.0,46.0,155.0,,,,,21.0,7.0,21.0,1.0,2.0,2.0,81.0,0,33,75,48,82,27,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37721,37721,37721,37721,37721,37721,37721,Constructor,"Mini.ASTExpr.ASTExpr(ASTExpr[],int,int,int)",examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37722,37722,37722,37722,37722,37722,37722,Constructor,"Mini.ASTExpr.ASTExpr(MiniParser,int)",examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37723,37723,37723,37723,37723,37723,37723,Constructor,Mini.ASTExpr.ASTExpr(int),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37724,37724,37724,37724,37724,37724,37724,Constructor,"Mini.ASTExpr.ASTExpr(int,int,int)",examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,0.0,5.0,1.0,3.0,0.0,4.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37725,37725,37725,37725,37725,37725,37725,Constructor,"Mini.ASTExpr.ASTExpr(int,int,int,int)",examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37726,37726,37726,37726,37726,37726,37726,Public Method,"Mini.ASTExpr.byte_code(InstructionList,MethodGen,ConstantPoolGen)",examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,32.0,52.0,7.0,41.0,3.0,33.0,9.0,16.0,28.0,53.0,58.0,3.0,55.0,21.0,5.0,21.0,1.0,,,,,,2.0,,0,22,21,5,21,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37727,37727,37727,37727,37727,37727,37727,Public Method,Mini.ASTExpr.closeNode(),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,0.0,8.0,2.0,4.0,7.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,,,,,,1.0,,0,88,2,2,2,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37728,37728,37728,37728,37728,37728,37728,Public Method,Mini.ASTExpr.code(StringBuffer),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,21.0,47.0,4.0,40.0,4.0,34.0,3.0,5.0,15.0,33.0,37.0,4.0,36.0,15.0,4.0,15.0,1.0,,,,,,2.0,,0,7,15,4,15,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37729,37729,37729,37729,37729,37729,37729,Public Method,Mini.ASTExpr.dump(String),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,7.0,10.0,1.0,9.0,2.0,4.0,0.0,2.0,3.0,4.0,7.0,2.0,5.0,3.0,3.0,3.0,1.0,,,,,,2.0,,0,0,3,3,3,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37730,37730,37730,37730,37730,37730,37730,Public Method,Mini.ASTExpr.eval(int),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,21.0,46.0,6.0,32.0,2.0,24.0,11.0,7.0,15.0,14.0,21.0,3.0,18.0,7.0,7.0,13.0,1.0,,,,,,2.0,,0,34,7,7,13,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37731,37731,37731,37731,37731,37731,37731,Public Method,Mini.ASTExpr.getColumn(),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37732,37732,37732,37732,37732,37732,37732,Public Method,Mini.ASTExpr.getKind(),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37733,37733,37733,37733,37733,37733,37733,Public Method,Mini.ASTExpr.getLine(),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37734,37734,37734,37734,37734,37734,37734,Public Method,Mini.ASTExpr.getType(),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37735,37735,37735,37735,37735,37735,37735,Public Method,Mini.ASTExpr.getUnOp(),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37736,37736,37736,37736,37736,37736,37736,Public Method,Mini.ASTExpr.isSimple(),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37737,37737,37737,37737,37737,37737,37737,Public Static Method,"Mini.ASTExpr.jjtCreate(MiniParser,int)",examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37738,37738,37738,37738,37738,37738,37738,Public Method,Mini.ASTExpr.setColumn(int),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37739,37739,37739,37739,37739,37739,37739,Public Method,Mini.ASTExpr.setKind(int),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37740,37740,37740,37740,37740,37740,37740,Public Method,Mini.ASTExpr.setLine(int),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37741,37741,37741,37741,37741,37741,37741,Public Method,"Mini.ASTExpr.setPosition(int,int)",examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37742,37742,37742,37742,37742,37742,37742,Public Method,Mini.ASTExpr.setType(int),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37743,37743,37743,37743,37743,37743,37743,Public Method,Mini.ASTExpr.setUnOp(int),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37744,37744,37744,37744,37744,37744,37744,Private Static Method,Mini.ASTExpr.toBool(String),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37745,37745,37745,37745,37745,37745,37745,Private Static Method,Mini.ASTExpr.toInt(String),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37746,37746,37746,37746,37746,37746,37746,Public Method,Mini.ASTExpr.toString(),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,13.0,16.0,1.0,12.0,4.0,8.0,3.0,1.0,3.0,5.0,8.0,3.0,5.0,4.0,4.0,4.0,1.0,,,,,,1.0,,0,25,4,4,4,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37747,37747,37747,37747,37747,37747,37747,Public Method,Mini.ASTExpr.traverse(Environment),examples/Mini/ASTExpr.java,,,,,,,,,,,,,,,,,,,,,,,,,11.0,18.0,2.0,11.0,1.0,7.0,7.0,3.0,3.0,6.0,9.0,2.0,7.0,3.0,3.0,4.0,1.0,,,,,,2.0,,0,64,3,3,4,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37748,37748,37748,37748,37748,37748,37748,Public Class,Mini.ASTFactor,examples/Mini/ASTFactor.java,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,1.0,3.0,0.0,,1.0,0.0,,,3.0,0.0,4.0,57.0,2.0,0.0,0.0,2.0,,33.0,4.0,19.0,6.0,7.0,10.0,,,5.0,11.0,5.0,6.0,,,,,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0,53,5,5,5,4,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37749,37749,37749,37749,37749,37749,37749,Constructor,"Mini.ASTFactor.ASTFactor(MiniParser,int)",examples/Mini/ASTFactor.java,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37750,37750,37750,37750,37750,37750,37750,Constructor,Mini.ASTFactor.ASTFactor(int),examples/Mini/ASTFactor.java,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37751,37751,37751,37751,37751,37751,37751,Public Static Method,"Mini.ASTFactor.jjtCreate(MiniParser,int)",examples/Mini/ASTFactor.java,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37752,37752,37752,37752,37752,37752,37752,Public Method,Mini.ASTFactor.traverse(Environment),examples/Mini/ASTFactor.java,,,,,,,,,,,,,,,,,,,,,,,,,5.0,12.0,0.0,8.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,,,,,,1.0,,0,50,2,2,2,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37753,37753,37753,37753,37753,37753,37753,Public Class,Mini.ASTFunAppl,examples/Mini/ASTFunAppl.java,2.0,2.0,3.0,1.0,16.0,2.0,12.0,3.0,3.0,16.0,0.0,,1.0,0.0,,,11.0,2.0,12.0,65.0,3.0,0.0,0.0,9.0,,225.0,36.0,156.0,39.0,104.0,46.0,,,75.0,109.0,37.0,84.0,,,,,8.0,8.0,8.0,1.0,3.0,4.0,50.0,0,29,34,34,36,12,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37754,37754,37754,37754,37754,37754,37754,Constructor,"Mini.ASTFunAppl.ASTFunAppl(ASTIdent,Function,ASTExpr[])",examples/Mini/ASTFunAppl.java,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,1.0,6.0,1.0,4.0,0.0,5.0,1.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37755,37755,37755,37755,37755,37755,37755,Constructor,"Mini.ASTFunAppl.ASTFunAppl(MiniParser,int)",examples/Mini/ASTFunAppl.java,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37756,37756,37756,37756,37756,37756,37756,Constructor,Mini.ASTFunAppl.ASTFunAppl(int),examples/Mini/ASTFunAppl.java,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37757,37757,37757,37757,37757,37757,37757,Public Method,"Mini.ASTFunAppl.byte_code(InstructionList,MethodGen,ConstantPoolGen)",examples/Mini/ASTFunAppl.java,,,,,,,,,,,,,,,,,,,,,,,,,7.0,48.0,7.0,33.0,6.0,26.0,9.0,11.0,5.0,16.0,21.0,6.0,17.0,5.0,5.0,5.0,1.0,,,,,,3.0,,0,27,5,5,5,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37758,37758,37758,37758,37758,37758,37758,Public Method,Mini.ASTFunAppl.closeNode(),examples/Mini/ASTFunAppl.java,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,2.0,9.0,2.0,5.0,4.0,4.0,2.0,4.0,6.0,1.0,5.0,2.0,2.0,2.0,1.0,,,,,,1.0,,0,44,2,2,2,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37759,37759,37759,37759,37759,37759,37759,Public Method,Mini.ASTFunAppl.code(StringBuffer),examples/Mini/ASTFunAppl.java,,,,,,,,,,,,,,,,,,,,,,,,,4.0,38.0,4.0,28.0,4.0,18.0,8.0,8.0,14.0,14.0,22.0,5.0,19.0,8.0,8.0,8.0,1.0,,,,,,4.0,,0,29,8,8,8,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37760,37760,37760,37760,37760,37760,37760,Public Method,Mini.ASTFunAppl.eval(int),examples/Mini/ASTFunAppl.java,,,,,,,,,,,,,,,,,,,,,,,,,8.0,41.0,6.0,28.0,9.0,21.0,14.0,13.0,8.0,15.0,20.0,9.0,17.0,5.0,5.0,7.0,1.0,,,,,,3.0,,0,50,5,5,7,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37761,37761,37761,37761,37761,37761,37761,Public Method,Mini.ASTFunAppl.getFunction(),examples/Mini/ASTFunAppl.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37762,37762,37762,37762,37762,37762,37762,Public Method,Mini.ASTFunAppl.getName(),examples/Mini/ASTFunAppl.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37763,37763,37763,37763,37763,37763,37763,Public Static Method,"Mini.ASTFunAppl.jjtCreate(MiniParser,int)",examples/Mini/ASTFunAppl.java,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37764,37764,37764,37764,37764,37764,37764,Public Method,Mini.ASTFunAppl.toString(),examples/Mini/ASTFunAppl.java,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37765,37765,37765,37765,37765,37765,37765,Public Method,Mini.ASTFunAppl.traverse(Environment),examples/Mini/ASTFunAppl.java,,,,,,,,,,,,,,,,,,,,,,,,,4.0,40.0,5.0,32.0,6.0,24.0,4.0,13.0,12.0,14.0,20.0,6.0,16.0,7.0,7.0,7.0,1.0,,,,,,3.0,,0,12,7,7,7,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37766,37766,37766,37766,37766,37766,37766,Public Class,Mini.ASTFunDecl,examples/Mini/ASTFunDecl.java,1.0,1.0,2.0,1.0,11.0,1.0,8.0,2.0,3.0,36.0,0.0,,9.0,3.0,,,22.0,9.0,31.0,57.0,9.0,2.0,0.0,20.0,,398.0,74.0,271.0,80.0,190.0,72.0,,,173.0,235.0,86.0,174.0,,,,,8.0,8.0,9.0,1.0,2.0,5.0,85.0,0,27,61,61,66,31,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37767,37767,37767,37767,37767,37767,37767,Anonymous Class,Mini.ASTFunDecl.(Anon_1),examples/Mini/ASTFunDecl.java,1.0,1.0,2.0,1.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,,0.0,0.0,,,1.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,,6.0,0.0,6.0,2.0,5.0,0.0,,,3.0,4.0,3.0,3.0,,,,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0,0,1,1,2,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37768,37768,37768,37768,37768,37768,37768,Public Method,Mini.ASTFunDecl.(Anon_1).checkCode(InstructionHandle[]),examples/Mini/ASTFunDecl.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,5.0,2.0,4.0,0.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,,,,,,0.0,,0,0,1,1,2,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37769,37769,37769,37769,37769,37769,37769,Constructor,"Mini.ASTFunDecl.ASTFunDecl(ASTIdent,ASTIdent[],ASTExpr,int)",examples/Mini/ASTFunDecl.java,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,7.0,1.0,5.0,0.0,6.0,1.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37770,37770,37770,37770,37770,37770,37770,Constructor,"Mini.ASTFunDecl.ASTFunDecl(MiniParser,int)",examples/Mini/ASTFunDecl.java,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37771,37771,37771,37771,37771,37771,37771,Constructor,Mini.ASTFunDecl.ASTFunDecl(int),examples/Mini/ASTFunDecl.java,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37772,37772,37772,37772,37772,37772,37772,Public Method,"Mini.ASTFunDecl.byte_code(ClassGen,ConstantPoolGen)",examples/Mini/ASTFunDecl.java,,,,,,,,,,,,,,,,,,,,,,,,,19.0,85.0,15.0,66.0,16.0,59.0,13.0,35.0,18.0,49.0,56.0,17.0,48.0,7.0,7.0,8.0,1.0,,,,,,2.0,,0,20,7,7,8,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37773,37773,37773,37773,37773,37773,37773,Public Method,Mini.ASTFunDecl.closeNode(),examples/Mini/ASTFunDecl.java,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0,2.0,10.0,2.0,6.0,6.0,4.0,2.0,7.0,9.0,2.0,7.0,2.0,2.0,2.0,1.0,,,,,,1.0,,0,60,2,2,2,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37774,37774,37774,37774,37774,37774,37774,Public Method,Mini.ASTFunDecl.code(PrintWriter),examples/Mini/ASTFunDecl.java,,,,,,,,,,,,,,,,,,,,,,,,,6.0,54.0,12.0,39.0,5.0,28.0,5.0,10.0,25.0,21.0,29.0,6.0,25.0,8.0,8.0,9.0,1.0,,,,,,3.0,,0,13,8,8,9,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37775,37775,37775,37775,37775,37775,37775,Public Method,Mini.ASTFunDecl.dump(String),examples/Mini/ASTFunDecl.java,,,,,,,,,,,,,,,,,,,,,,,,,6.0,13.0,2.0,8.0,2.0,4.0,3.0,3.0,2.0,5.0,7.0,2.0,5.0,2.0,2.0,2.0,1.0,,,,,,1.0,,0,38,2,2,2,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37776,37776,37776,37776,37776,37776,37776,Public Method,Mini.ASTFunDecl.eval(int),examples/Mini/ASTFunDecl.java,,,,,,,,,,,,,,,,,,,,,,,,,9.0,23.0,5.0,15.0,2.0,11.0,5.0,9.0,4.0,7.0,10.0,2.0,9.0,3.0,3.0,5.0,1.0,,,,,,1.0,,0,33,3,3,5,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
37777,37777,37777,37777,37777,37777,37777,Public Method,Mini.ASTFunDecl.getArgs(),examples/Mini/ASTFunDecl.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
